,tweet_id,author_id,location,gcc
23638,1418552071444307979,2987998513,nsw australia,
23639,1418560992015884297,20954511,nsw australia,
23640,1418562160502788098,1008296232261783552,nsw australia,
23641,1418563876057018381,1008296232261783552,nsw australia,
23642,1418564807859445762,1008296232261783552,nsw australia,
23643,1418565235099668484,1008296232261783552,nsw australia,
23645,1418565327869280265,1008296232261783552,nsw australia,
23646,1418566276339830790,20954511,nsw australia,
23647,1418567525277704192,1008296232261783552,nsw australia,
23648,1418568016892096517,1008296232261783552,nsw australia,
23649,1418574021147299842,1211070101635493889,nsw australia,
23650,1418575390612672519,20954511,nsw australia,
23651,1418654175043362817,217212414,nsw australia,
23652,1418660942741532673,1008296232261783552,nsw australia,
23653,1418676627894988804,558259110,nsw australia,
23654,1418686013556150275,1158755742,nsw australia,
23655,1418693213485895686,767319088553046017,nsw australia,
23656,1418693593590423554,1008296232261783552,nsw australia,
23659,1418717053213503489,288514034,nsw australia,
23660,1418719481187028996,1158755742,nsw australia,
29532,1418382571470147584,3603541634,broadwater nsw,
29533,1418458107517145088,3603541634,broadwater nsw,
29534,1418473975689056256,3603541634,broadwater nsw,
29535,1418521295130554370,1389477638402580482,broadwater nsw,
29536,1418583980673093637,3603541634,broadwater nsw,
29537,1418694157984403456,3603541634,broadwater nsw,
29538,1418703944377782272,3603541634,broadwater nsw,
29539,1418570373495361540,3603541634,broadwater nsw,
29540,1418710501278642177,1389477638402580482,broadwater nsw,
30819,1418570404960997388,36303451,vic australia,
30820,1418570671152525313,2509188048,vic australia,
30821,1418532617511575554,39387929,vic australia,
30822,1418546815503269891,1304655972233670657,vic australia,
30824,1418366611510026242,36303451,vic australia,
30825,1418368809925156865,842258560499109888,vic australia,
30826,1418369144777445382,1400603597503569924,vic australia,
30827,1418371520817029120,842258560499109888,vic australia,
30828,1418374225803415557,842258560499109888,vic australia,
30829,1418378307452555265,842258560499109888,vic australia,
30830,1418379203787907072,1042272442603855872,vic australia,
30831,1418379725534158851,1042272442603855872,vic australia,
30832,1418380212257976323,437478513,vic australia,
30833,1418381454493421571,1667079373,vic australia,
30834,1418381778956419081,1667079373,vic australia,
30835,1418382222583754752,152874095,vic australia,
30836,1418382671885991938,270625329,vic australia,
30837,1418382694405206018,1667079373,vic australia,
30838,1418383038598115336,1667079373,vic australia,
30839,1418383047846629381,1029628208,vic australia,
30840,1418384076587687940,152874095,vic australia,
30841,1418384606093398016,152874095,vic australia,
30842,1418384805645873152,856006538858713088,vic australia,
30843,1418384845701468162,1381214332114010114,vic australia,
30844,1418384974483312640,152874095,vic australia,
30845,1418384995010236417,23887867,vic australia,
30846,1418386018584039425,248169075,vic australia,
30847,1418386409677750277,1381214332114010114,vic australia,
30848,1418387390939361281,1381214332114010114,vic australia,
30849,1418387734029242372,94897134,vic australia,
30850,1418389334797942792,3165710186,vic australia,
30851,1418390647233413125,248169075,vic australia,
30852,1418390798228328457,2887713523,vic australia,
30853,1418390843082166274,23887867,vic australia,
30854,1418391303079948294,248169075,vic australia,
30855,1418391760229715969,23887867,vic australia,
30856,1418392112593137667,23887867,vic australia,
30857,1418392239365971969,23887867,vic australia,
30858,1418392707152572418,23887867,vic australia,
30860,1418393386449457158,23887867,vic australia,
30861,1418393847697068032,2472410144,vic australia,
30862,1418394011665006596,1155994318600937480,vic australia,
30863,1418394434530549760,2472410144,vic australia,
30864,1418395042180337665,1667079373,vic australia,
30865,1418395421186019328,1610465928,vic australia,
30867,1418395771829846016,1029628208,vic australia,
30868,1418396073308016642,1667079373,vic australia,
30870,1418397460989239301,1029628208,vic australia,
30876,1418398822900715523,1029628208,vic australia,
30877,1418400599654113282,2472410144,vic australia,
30878,1418403207793967104,22608062,vic australia,
30879,1418403840903172096,1667079373,vic australia,
30880,1418403886226821123,45241570,vic australia,
30881,1418405036153925634,1107044403468603392,vic australia,
30882,1418405247702093829,1667079373,vic australia,
30883,1418405671578394625,1667079373,vic australia,
30884,1418406158033842176,2472410144,vic australia,
30885,1418406950329585664,2472410144,vic australia,
30886,1418407512114532355,1667079373,vic australia,
30887,1418408618559303681,2472410144,vic australia,
30888,1418408834255577088,130785308,vic australia,
30889,1418410134556975106,3165710186,vic australia,
30890,1418410180006465537,992204188728705024,vic australia,
30891,1418410239905308672,1162268348,vic australia,
30892,1418411408803307521,2472410144,vic australia,
30893,1418413559113936898,2472410144,vic australia,
30894,1418413770200608776,27563586,vic australia,
30895,1418414902448852994,2472410144,vic australia,
30896,1418416615868092417,3277122085,vic australia,
30897,1418418022541266954,1381214332114010114,vic australia,
30898,1418418254653972482,1381214332114010114,vic australia,
30899,1418418311696551942,284519336,vic australia,
30900,1418418321574096904,1370146188,vic australia,
30901,1418418576147550210,1305687300903329792,vic australia,
30902,1418418714064547840,1381214332114010114,vic australia,
30903,1418418982286069764,1381214332114010114,vic australia,
30904,1418419339166765057,23887867,vic australia,
30905,1418419451800690689,1381214332114010114,vic australia,
30906,1418419727555129347,1381214332114010114,vic australia,
30907,1418419888389967877,1029628208,vic australia,
30908,1418419934799876100,1381214332114010114,vic australia,
30909,1418420195689861120,270616346,vic australia,
30910,1418420299024855043,1381214332114010114,vic australia,
30911,1418420916124491780,284519336,vic australia,
30912,1418420963159384072,1381214332114010114,vic australia,
30913,1418421096643133450,1381214332114010114,vic australia,
30914,1418421211860660224,1029628208,vic australia,
30915,1418421518334259204,1381214332114010114,vic australia,
30916,1418421686139949062,1381214332114010114,vic australia,
30917,1418421781258407937,2472410144,vic australia,
30918,1418422480268529665,2661373650,vic australia,
30919,1418422833646952448,1667079373,vic australia,
30920,1418423133791342595,784951225405939712,vic australia,
30921,1418423298451415043,1667079373,vic australia,
30922,1418423432299958276,1667079373,vic australia,
30923,1418423646989602817,1381214332114010114,vic australia,
30924,1418424137609924608,1381214332114010114,vic australia,
30926,1418424656692801544,1381214332114010114,vic australia,
30927,1418425831790039046,1155994318600937480,vic australia,
30928,1418426448864432131,2472410144,vic australia,
30929,1418426822363021312,821094714,vic australia,
30930,1418426998855139332,23887867,vic australia,
30931,1418427208469663745,23887867,vic australia,
30933,1418428462453297156,1381214332114010114,vic australia,
30934,1418429181096988673,821094714,vic australia,
30935,1418430043085176837,2364885510,vic australia,
30936,1418431661172092932,1392794346836008961,vic australia,
30937,1418433045728665603,1029628208,vic australia,
30938,1418433073104920578,1105366436334067713,vic australia,
30939,1418434148583149569,1105366436334067713,vic australia,
30940,1418434317756211207,26964952,vic australia,
30941,1418434360814960653,821094714,vic australia,
30943,1418436826298077187,26964952,vic australia,
30944,1418437558980145161,821094714,vic australia,
30945,1418437732217417729,821094714,vic australia,
30946,1418438239334010884,821094714,vic australia,
30947,1418438421157060610,821094714,vic australia,
30948,1418438915015405575,821094714,vic australia,
30949,1418439207668785152,200971451,vic australia,
30950,1418439609470443523,2472410144,vic australia,
30951,1418441839229554688,15871914,vic australia,
30952,1418441871332835338,23887867,vic australia,
30953,1418441953377587200,2989173842,vic australia,
30954,1418443051727347714,15871914,vic australia,
30955,1418443250680008707,371722017,vic australia,
30957,1418445875332882432,218400242,vic australia,
30958,1418446154732249092,2989173842,vic australia,
30959,1418446708107669506,3165710186,vic australia,
30960,1418447176179470343,3165710186,vic australia,
30961,1418447538084925451,23887867,vic australia,
30963,1418448796418068482,23887867,vic australia,
30964,1418449769001750529,23887867,vic australia,
30965,1418454932580012033,2472410144,vic australia,
30966,1418457118005334023,872782205998604288,vic australia,
30968,1418457691907715076,2645315538,vic australia,
30970,1418459652052819970,26964952,vic australia,
30972,1418460509339193346,3165710186,vic australia,
30973,1418461908827471875,3165710186,vic australia,
30974,1418461986464014339,26964952,vic australia,
30977,1418466365275459589,872782205998604288,vic australia,
30978,1418466671866511367,398644989,vic australia,
30979,1418466800962965504,1695635514,vic australia,
30980,1418467756924563466,200971451,vic australia,
30981,1418468195917131777,1695635514,vic australia,
30982,1418468373193629703,1029628208,vic australia,
30983,1418470551958417408,1029628208,vic australia,
30985,1418472051673735168,1029628208,vic australia,
30986,1418472415391141890,1132077344854687751,vic australia,
30987,1418472652541362189,1029628208,vic australia,
30988,1418474419219931369,172720036,vic australia,
30990,1418475424015732736,1029628208,vic australia,
30992,1418478786987794433,1029628208,vic australia,
30993,1418479559083577346,26964952,vic australia,
30994,1418479673357398022,1557573168,vic australia,
30995,1418480078564909058,1030967390945796097,vic australia,
30996,1418480355795881984,1667079373,vic australia,
30997,1418480366650724362,2472410144,vic australia,
30998,1418480539980296195,1029628208,vic australia,
30999,1418480807568580610,1667079373,vic australia,
31000,1418481185148178432,1667079373,vic australia,
31001,1418482318520446983,1667079373,vic australia,
31002,1418483681035898884,1667079373,vic australia,
31003,1418483917959491585,1302782766279393280,vic australia,
31004,1418484074767732736,26964952,vic australia,
31005,1418484821123162114,1029628208,vic australia,
31006,1418485682293542913,389227822,vic australia,
31007,1418486205654528000,35708861,vic australia,
31008,1418487252234113028,1029628208,vic australia,
31009,1418487793278341121,579788150,vic australia,
31011,1418488231079809028,2472410144,vic australia,
31012,1418488622404145155,579788150,vic australia,
31013,1418488838842839044,1023491601409007618,vic australia,
31014,1418490362943868928,106273428,vic australia,
31015,1418490442975379458,1029628208,vic australia,
31017,1418492695736029191,270616346,vic australia,
31018,1418492811448524800,804630020488499200,vic australia,
31019,1418492892461498370,26964952,vic australia,
31020,1418493163379953664,1029628208,vic australia,
31021,1418493327641518083,42208092,vic australia,
31022,1418494055890128897,23887867,vic australia,
31023,1418494175817789444,1029628208,vic australia,
31024,1418495015307730947,2908511706,vic australia,
31025,1418495133419393024,579788150,vic australia,
31026,1418495140172234754,1029628208,vic australia,
31027,1418495386063233025,1304655972233670657,vic australia,
31028,1418495578099515394,1291298755799523328,vic australia,
31029,1418495898833756167,613042312,vic australia,
31030,1418496487042945029,1304655972233670657,vic australia,
31032,1418496951469842434,1304655972233670657,vic australia,
31033,1418497426747379712,2887713523,vic australia,
31034,1418498571888857091,36303451,vic australia,
31037,1418499719504928769,561087288,vic australia,
31038,1418499728237424643,1544834466,vic australia,
31039,1418499981883830275,613042312,vic australia,
31040,1418501336136515584,739991500155559937,vic australia,
31041,1418501733995597827,1304655972233670657,vic australia,
31042,1418502758932508675,218400242,vic australia,
31043,1418502882928730114,2458297961,vic australia,
31044,1418503405677420546,1023491601409007618,vic australia,
31045,1418503473713192965,1023491601409007618,vic australia,
31046,1418503923636195330,28303707,vic australia,
31047,1418504587607085057,1029628208,vic australia,
31048,1418504851143610370,2887713523,vic australia,
31049,1418505404443553797,36303451,vic australia,
31051,1418506220248260618,36303451,vic australia,
31052,1418506364842770437,1304655972233670657,vic australia,
31055,1418506980960866308,36303451,vic australia,
31056,1418507248456720390,36303451,vic australia,
31057,1418507609468936194,36303451,vic australia,
31058,1418507795125522438,36303451,vic australia,
31060,1418508033131380739,1029628208,vic australia,
31061,1418508321657557015,36303451,vic australia,
31062,1418508486535651331,613042312,vic australia,
31063,1418509787424202752,1291298755799523328,vic australia,
31064,1418510112101044225,36303451,vic australia,
31065,1418510292108013573,1304655972233670657,vic australia,
31066,1418510380792381441,1029628208,vic australia,
31067,1418510443140698112,2472410144,vic australia,
31068,1418510543900463104,613042312,vic australia,
31069,1418510708728205316,2458297961,vic australia,
31071,1418511050652016640,23413043,vic australia,
31072,1418511206621450242,23413043,vic australia,
31074,1418512585591115777,992204188728705024,vic australia,
31075,1418512603215663108,1029628208,vic australia,
31076,1418512749328433158,4244991792,vic australia,
31077,1418512758451032064,739991500155559937,vic australia,
31078,1418512794471698432,1667079373,vic australia,
31079,1418512925749170178,739991500155559937,vic australia,
31080,1418513142804480001,1667079373,vic australia,
31081,1418513251919294464,739991500155559937,vic australia,
31082,1418514008798236680,2458297961,vic australia,
31083,1418514194266091525,1667079373,vic australia,
31087,1418516781879021579,172665419,vic australia,
31088,1418517139615408136,1667079373,vic australia,
31089,1418517348693135365,1667079373,vic australia,
31090,1418518485324374016,39387929,vic australia,
31091,1418518495982088197,172665419,vic australia,
31092,1418519026167287822,1029628208,vic australia,
31093,1418519392778743815,1667079373,vic australia,
31094,1418519989250715652,2908511706,vic australia,
31095,1418520640101830659,997965797950566400,vic australia,
31096,1418520715678998529,1667079373,vic australia,
31098,1418521271554347008,1667079373,vic australia,
31099,1418521796215599106,218400242,vic australia,
31100,1418522037207769088,1667079373,vic australia,
31101,1418522292007497732,23413043,vic australia,
31102,1418522296591867904,152874095,vic australia,
31104,1418523190762954753,2908511706,vic australia,
31105,1418523407709138948,1213272710161133569,vic australia,
31106,1418523538470817793,23413043,vic australia,
31107,1418523566497169408,1667079373,vic australia,
31111,1418524212747063303,1667079373,vic australia,
31112,1418524335858282496,23413043,vic australia,
31113,1418525362917572608,1557573168,vic australia,
31114,1418525529146200067,1667079373,vic australia,
31115,1418525542450548737,23413043,vic australia,
31116,1418525742846025734,1291298755799523328,vic australia,
31118,1418526221210578944,1029628208,vic australia,
31119,1418526224503115781,1667079373,vic australia,
31120,1418526818273923077,1667079373,vic australia,
31122,1418528041974714370,23413043,vic australia,
31123,1418528372779479046,23887867,vic australia,
31126,1418529886218571776,421552460,vic australia,
31128,1418531127195705349,1667079373,vic australia,
31129,1418531710812127234,1695635514,vic australia,
31130,1418531775165329418,270616346,vic australia,
31131,1418531806408704002,613042312,vic australia,
31132,1418531979004317703,1213272710161133569,vic australia,
31135,1418532481981026304,1667079373,vic australia,
31136,1418532656795373573,1667079373,vic australia,
31137,1418532681885773824,1557573168,vic australia,
31138,1418533237081526272,1610465928,vic australia,
31139,1418533689588293633,1667079373,vic australia,
31140,1418533817573277699,1695635514,vic australia,
31141,1418534543825379334,39387929,vic australia,
31142,1418535402864930818,1667079373,vic australia,
31144,1418535623145648128,39387929,vic australia,
31145,1418536525973708802,1667079373,vic australia,
31146,1418536837493137411,842258560499109888,vic australia,
31147,1418537763394129925,561087288,vic australia,
31148,1418538142622097408,2472410144,vic australia,
31152,1418538497997041667,1500312192,vic australia,
31157,1418539172659224580,765808777857609728,vic australia,
31158,1418539589325627392,36303451,vic australia,
31159,1418539717113507850,1667079373,vic australia,
31161,1418540683766370309,1667079373,vic australia,
31163,1418540692658298880,1500312192,vic australia,
31164,1418540812594389003,1667079373,vic australia,
31165,1418542194793672707,172720036,vic australia,
31168,1418543315474010117,25402282,vic australia,
31171,1418544028644089856,39387929,vic australia,
31172,1418544115382325249,172720036,vic australia,
31173,1418544301181587465,1213272710161133569,vic australia,
31174,1418544393397567489,1042272442603855872,vic australia,
31175,1418544398464274443,739991500155559937,vic australia,
31176,1418544673111429122,739991500155559937,vic australia,
31177,1418544795186647042,1667079373,vic australia,
31178,1418545086019694594,172720036,vic australia,
31179,1418545425133424644,172720036,vic australia,
31180,1418545680381931522,183103798,vic australia,
31182,1418546248269934592,1218660083300569089,vic australia,
31183,1418546400468426752,172720036,vic australia,
31184,1418546433054044169,527276699,vic australia,
31185,1418546487428931587,1291298755799523328,vic australia,
31186,1418547316777119747,172720036,vic australia,
31187,1418547423572418561,183103798,vic australia,
31188,1418547528430088203,1304655972233670657,vic australia,
31189,1418547823054753798,172720036,vic australia,
31190,1418547966642556931,1213272710161133569,vic australia,
31191,1418547968819404808,36303451,vic australia,
31194,1418548608866033664,1291298755799523328,vic australia,
31195,1418548867419676672,183103798,vic australia,
31196,1418548886025564163,1291298755799523328,vic australia,
31197,1418549726547308548,595508725,vic australia,
31198,1418550997987725313,172720036,vic australia,
31201,1418551455120650243,1311896501631676416,vic australia,
31202,1418551478134874115,172720036,vic australia,
31203,1418551834499682308,23205061,vic australia,
31204,1418552681887506440,183103798,vic australia,
31205,1418553506500210692,2472410144,vic australia,
31206,1418555894783086600,1557573168,vic australia,
31207,1418557058744426498,172720036,vic australia,
31208,1418557167846584320,36303451,vic australia,
31209,1418557853514616832,172720036,vic australia,
31210,1418558795102310404,1381214332114010114,vic australia,
31211,1418559014720348165,1381214332114010114,vic australia,
31213,1418559456518963202,1381214332114010114,vic australia,
31214,1418559702154113034,1381214332114010114,vic australia,
31215,1418559862913474560,4314743182,vic australia,
31216,1418559942282285056,1381214332114010114,vic australia,
31217,1418559971176837122,172720036,vic australia,
31218,1418560103347744772,1381214332114010114,vic australia,
31219,1418560375398666254,4314743182,vic australia,
31220,1418560749027295234,1381214332114010114,vic australia,
31221,1418560984524804104,1381214332114010114,vic australia,
31222,1418561681009963008,172720036,vic australia,
31223,1418562669817196544,172720036,vic australia,
31224,1418563065809805314,1381214332114010114,vic australia,
31225,1418563208294502400,1557573168,vic australia,
31226,1418563438679269377,1381214332114010114,vic australia,
31227,1418563996832067594,172720036,vic australia,
31228,1418564283567251460,1381214332114010114,vic australia,
31229,1418564457840537607,1381214332114010114,vic australia,
31230,1418564694009282565,610797713,vic australia,
31231,1418565197397053441,1557573168,vic australia,
31232,1418565819743621125,1381214332114010114,vic australia,
31233,1418566047335022594,1381214332114010114,vic australia,
31234,1418566636538236928,1403650831031824386,vic australia,
31235,1418566825663614977,1381214332114010114,vic australia,
31236,1418567324102062081,1381214332114010114,vic australia,
31237,1418570410753286148,26964952,vic australia,
31238,1418572169697652740,1150247230055391237,vic australia,
31239,1418572964832768002,36303451,vic australia,
31240,1418575076060921860,1023491601409007618,vic australia,
31241,1418575386372280322,1557573168,vic australia,
31242,1418575956273360901,1150247230055391237,vic australia,
31243,1418576196950888450,26964952,vic australia,
31244,1418576502182998019,26964952,vic australia,
31245,1418578708751785984,26964952,vic australia,
31246,1418580830985756674,613042312,vic australia,
31247,1418581615211466754,1557573168,vic australia,
31248,1418581832157655042,561087288,vic australia,
31249,1418585623531724805,1557573168,vic australia,
31250,1418586988068831238,2189916162,vic australia,
31251,1418587435332562950,2189916162,vic australia,
31252,1418589294483021836,1557573168,vic australia,
31254,1418596642073153536,26964952,vic australia,
31255,1418604291514789890,1373450788173795332,vic australia,
31256,1418663401564250112,1107044403468603392,vic australia,
31257,1418664106744184841,903565013608050688,vic australia,
31258,1418665999725785099,903565013608050688,vic australia,
31259,1418670390126157829,2356035715,vic australia,
31260,1418672111279697922,1405295513436495872,vic australia,
31261,1418685228319531008,2887713523,vic australia,
31263,1418689553678802946,903565013608050688,vic australia,
31264,1418689865357561857,903565013608050688,vic australia,
31265,1418690253922082818,2887713523,vic australia,
31266,1418690709893255168,1667079373,vic australia,
31267,1418690845780320256,2887713523,vic australia,
31268,1418690870501462017,842258560499109888,vic australia,
31269,1418690949555757056,1667079373,vic australia,
31270,1418692051130933250,2887713523,vic australia,
31271,1418692142684205056,1667079373,vic australia,
31272,1418692931666407424,1667079373,vic australia,
31273,1418693183525982208,2887713523,vic australia,
31274,1418693308801449987,495355892,vic australia,
31275,1418693960797589505,1667079373,vic australia,
31276,1418693964366901248,2887713523,vic australia,
31277,1418694542283313159,2887713523,vic australia,
31278,1418696964783230978,2887713523,vic australia,
31279,1418696993631707136,39387929,vic australia,
31282,1418699520255283202,2989173842,vic australia,
31283,1418699792104886276,2887713523,vic australia,
31284,1418700799190847490,1107044403468603392,vic australia,
31285,1418701043152539648,1667079373,vic australia,
31286,1418701067559206915,4701409783,vic australia,
31287,1418702125555589125,270625329,vic australia,
31288,1418702678465474562,903565013608050688,vic australia,
31289,1418703365236686849,2887713523,vic australia,
31290,1418703983959429124,1381214332114010114,vic australia,
31291,1418704443692830726,2887713523,vic australia,
31292,1418704567181664258,170615269,wanalta vic,
31294,1418705156191838210,1695635514,vic australia,
31295,1418705535709315073,903565013608050688,vic australia,
31296,1418705651610439682,152874095,vic australia,
31298,1418706202427461634,2887713523,vic australia,
31299,1418707196867538946,1381214332114010114,vic australia,
31300,1418707349968097284,4015098912,vic australia,
31301,1418707354502139905,1107044403468603392,vic australia,
31302,1418707543119958018,2472410144,vic australia,
31303,1418708166905241603,1107044403468603392,vic australia,
31304,1418709407085449218,2887713523,vic australia,
31305,1418710147560398848,1029628208,vic australia,
31306,1418711575662272517,2887713523,vic australia,
31307,1418711810429972480,2472410144,vic australia,
31308,1418711897021501442,2887713523,vic australia,
31309,1418713297218588677,2887713523,vic australia,
31310,1418714192731787270,2887713523,vic australia,
31311,1418714308750417921,1557573168,vic australia,
31312,1418715421159477253,2887713523,vic australia,
31313,1418715903164764161,209509167,vic australia,
31314,1418716133352345603,39387929,vic australia,
31315,1418716594553769985,1089117006811385856,vic australia,
31316,1418717140354428932,1107044403468603392,vic australia,
31317,1418717791071260672,2887713523,vic australia,
31318,1418717979240374273,2887713523,vic australia,
31319,1418718678837719040,2887713523,vic australia,
31320,1418718818046681088,1667079373,vic australia,
31321,1418719904434249733,1042272442603855872,vic australia,
31323,1418720334576902145,2887713523,vic australia,
31324,1418721420520001537,85480066,vic australia,
31325,1418721565185695745,1029628208,vic australia,
31326,1418722189415620613,2887713523,vic australia,
31327,1418722517129199619,1557573168,vic australia,
31328,1418418166837825538,1557573168,vic australia,
31330,1418525888216322050,1667079373,vic australia,
31331,1418499379414003717,613042312,vic australia,
31332,1418501823447535622,36303451,vic australia,
31333,1418584547814371333,1500312192,vic australia,
31334,1418526115568652291,613042312,vic australia,
31336,1418506907472461831,613042312,vic australia,
31339,1418535470917505035,201154248,vic australia,
31340,1418549649749671943,201154248,vic australia,
31341,1418475956323246081,26964952,vic australia,
31342,1418478147981385733,1667079373,vic australia,
31343,1418523313899327492,36303451,vic australia,
31344,1418531043875778562,25402282,vic australia,
31345,1418412362927804420,1023491601409007618,vic australia,
31346,1418509281075154947,1026820581293871104,vic australia,
31347,1418513041281323014,1026820581293871104,vic australia,
31348,1418409631966121984,3165710186,vic australia,
31351,1418489949041479682,25402282,vic australia,
31352,1418530794016960518,25402282,vic australia,
31353,1418531535834083334,25402282,vic australia,
31355,1418499162987851779,81928008,vic australia,
31356,1418500176025579522,81928008,vic australia,
31357,1418513358655946753,739991500155559937,vic australia,
31358,1418681555447214082,1216344570646032384,vic australia,
31359,1418367111848599554,1126294307319586816,vic australia,
31360,1418378317493899268,270625329,vic australia,
31361,1418383575217410052,271062428,vic australia,
31362,1418385903941128195,739991500155559937,vic australia,
31365,1418398780861255680,421552460,vic australia,
31366,1418422219089186823,2989173842,vic australia,
31367,1418422477873586176,1381214332114010114,vic australia,
31368,1418433279636623362,1105366436334067713,vic australia,
31369,1418440924418383872,2989173842,vic australia,
31370,1418443821440847872,371722017,vic australia,
31371,1418446697764581379,324044038,vic australia,
31372,1418449205144686593,23887867,vic australia,
31373,1418451878275215360,3165710186,vic australia,
31374,1418464023436173314,3165710186,vic australia,
31376,1418470714487623681,1029628208,vic australia,
31377,1418472208498774018,1213272710161133569,vic australia,
31378,1418473451703083009,1213272710161133569,vic australia,
31379,1418475598880509955,1029628208,vic australia,
31380,1418478240277041153,2887713523,vic australia,
31381,1418481119339565062,1666332860,vic australia,
31382,1418482737694928898,629884306,vic australia,
31383,1418489986542804996,25402282,vic australia,
31384,1418498669725184002,1029628208,vic australia,
31385,1418502525032951809,1544834466,vic australia,
31386,1418503241675902977,36303451,vic australia,
31387,1418505492880510977,992204188728705024,vic australia,
31388,1418508851955994625,1023491601409007618,vic australia,
31389,1418511337190084611,2887713523,vic australia,
31390,1418513235146280964,1667079373,vic australia,
31391,1418514090931097601,1029628208,vic australia,
31392,1418525204121231362,1304655972233670657,vic australia,
31393,1418538400387198981,2887713523,vic australia,
31394,1418539947766652932,1667079373,vic australia,
31395,1418547059968278529,1213272710161133569,vic australia,
31398,1418560208821911553,1381214332114010114,vic australia,
31399,1418564262914494469,172720036,vic australia,
31400,1418565561810706440,1381214332114010114,vic australia,
31401,1418574111605858307,1557573168,vic australia,
31402,1418576594822598659,735555577883983872,vic australia,
31403,1418577109224624132,112677401,vic australia,
31404,1418584549341032454,36303451,vic australia,
31405,1418587038496948225,2189916162,vic australia,
31406,1418587097410142216,2189916162,vic australia,
31407,1418587137226657794,2189916162,vic australia,
31408,1418587174677610501,2189916162,vic australia,
31409,1418587211239333888,2189916162,vic australia,
31410,1418587319716646916,2189916162,vic australia,
31411,1418587387156852738,2189916162,vic australia,
31412,1418587467133849608,2189916162,vic australia,
31413,1418684797241548800,2887713523,vic australia,
31414,1418685086497525769,2887713523,vic australia,
31415,1418699769904390150,1213272710161133569,vic australia,
31417,1418706640207892481,1381214332114010114,vic australia,
31418,1418709950130393088,23887867,vic australia,
31421,1418719061442142209,23887867,vic australia,
31422,1418720740161966080,2887713523,vic australia,
38959,1418364886501847045,709127138352308226,qld australia,
38978,1418374574337527808,130427517,qld australia,
38980,1418374738569613314,130427517,qld australia,
38992,1418377513747640323,1380522704894226436,qld australia,
39000,1418380031915487234,130427517,qld australia,
39002,1418380118192390148,130427517,qld australia,
39009,1418381573255176198,130427517,qld australia,
39010,1418381596042797061,1368764079259615234,qld australia,
39012,1418382446807052288,130427517,qld australia,
39018,1418385010973822981,154030097,qld australia,
39032,1418388264596115460,24268549,qld australia,
39039,1418389463055491073,24268549,qld australia,
39052,1418392443808980994,186638866,qld australia,
39053,1418392488876773379,186638866,qld australia,
39071,1418396302769987588,559259992,qld australia,
39121,1418407560118358016,1247318337912070144,qld australia,
39123,1418407734794358785,1247318337912070144,qld australia,
39125,1418407952214495237,1247318337912070144,qld australia,
39131,1418408875401699330,154030097,qld australia,
39135,1418409391921917955,400919705,qld australia,
39171,1418417021851635717,2589366386,qld australia,
39182,1418420563626717184,551913569,qld australia,
39186,1418421632234708992,154030097,qld australia,
39189,1418422357685792776,17152143,qld australia,
39196,1418424713039138821,86018423,qld australia,
39204,1418428984186982400,1247318337912070144,qld australia,
39205,1418429171865251840,17152143,qld australia,
39208,1418429835777507335,17152143,qld australia,
39251,1418445779040051201,599715797,qld australia,
39259,1418446863838040064,852317652764606464,qld australia,
39268,1418448421694820355,315946012,qld australia,
39272,1418448845923524609,147082696,qld australia,
39273,1418449079017771010,852317652764606464,qld australia,
39276,1418449745907838977,256904374,qld australia,
39277,1418450551696621568,599715797,qld australia,
39278,1418450556721328130,852317652764606464,qld australia,
39300,1418454166125481989,154030097,qld australia,
39301,1418454201043095552,24268549,qld australia,
39304,1418454541108879364,154030097,qld australia,
39307,1418455498886500358,86018423,qld australia,
39311,1418455974449348610,86018423,qld australia,
39314,1418456479812571140,276344418,qld australia,
39323,1418458831328210944,991520085171830784,qld australia,
39331,1418460058321489927,154030097,qld australia,
39345,1418462144090173440,154030097,qld australia,
39346,1418462171084705792,26972224,qld australia,
39360,1418463678504923136,573235054,qld australia,
39362,1418464411719659522,17152143,qld australia,
39366,1418465205080625152,17152143,qld australia,
39372,1418467458810220548,186638866,qld australia,
39373,1418468260207497222,1357519379827552256,qld australia,
39374,1418468660532813827,154030097,qld australia,
39375,1418468833862426631,154030097,qld australia,
39377,1418469218274603009,154030097,qld australia,
39379,1418469888134242306,154030097,qld australia,
39387,1418473477883891712,154030097,qld australia,
39389,1418473712274206721,1357519379827552256,qld australia,
39399,1418475869786411009,72547133,qld australia,
39451,1418485334107574275,1072846375,qld australia,
39454,1418485661032583168,3300579264,qld australia,
39455,1418485706456911872,3300579264,qld australia,
39464,1418486345320726537,1072846375,qld australia,
39470,1418487350590533636,3300579264,qld australia,
39488,1418491804131807233,3300579264,qld australia,
39490,1418491992305065984,3912879144,qld australia,
39499,1418493004063543298,3300579264,qld australia,
39506,1418493658630737923,3300579264,qld australia,
39514,1418495040469405696,1427289150,qld australia,
39539,1418502501649637377,1357519379827552256,qld australia,
39553,1418505575453782016,3300579264,qld australia,
39554,1418505732723331073,3300579264,qld australia,
39556,1418506354612834306,3300579264,qld australia,
39562,1418507450823548933,3300579264,qld australia,
39563,1418507557279211521,3300579264,qld australia,
39575,1418509762463895555,3300579264,qld australia,
39585,1418511065768337413,3300579264,qld australia,
39603,1418516005903470595,3300579264,qld australia,
39604,1418516067450646529,3300579264,qld australia,
39625,1418520919161511937,3300579264,qld australia,
39626,1418521480590098432,3300579264,qld australia,
